ID,DATA,LABEL
TAM_HUAI_TR_669,நிறைய பேரு ரொம்ப காஸ்ட்லியான பிராண்டு தான் ஒரு கெத்து இருப்பாங்க,HUMAN
TAM_HUAI_TR_670,நிறைய வகை இல்லை.,HUMAN
TAM_HUAI_TR_671,நிறைய ஷார்ட்ஸ் பார்த்து தான் இந்த பிராண்ட் நான் ட்ரை பண்ணேன்,HUMAN
TAM_HUAI_TR_672,நீடித்த நறுமணம் ,HUMAN
TAM_HUAI_TR_673,நீண்ட நேரம் ஆற்றல் நிற்பதில்லை.,HUMAN
TAM_HUAI_TR_674,நெகட்டிவ் கமெண்ட் ஒன்னு இல்ல ,HUMAN
TAM_HUAI_TR_675,நேரத்தை சேமிக்கலாம்,HUMAN
TAM_HUAI_TR_676,நேரத்தை வீண் செய்கிறது,HUMAN
TAM_HUAI_TR_677,நேரம் பார்க்க உதவுகிறது,HUMAN
TAM_HUAI_TR_678,நேரம் பார்க்கவும் மற்றும் ஒரு சில நேரங்களில் பணிகளை முடிக்கவும் உதவுகிறது,HUMAN
TAM_HUAI_TR_679,நேர்த்தியான கைக்கடிகாரம்.,HUMAN
TAM_HUAI_TR_680,நோக்கியா செல் போன் நல்லா இல்ல,HUMAN
TAM_HUAI_TR_681,நோக்கியா ஹெட்செட் நல்லா இல்ல,HUMAN
TAM_HUAI_TR_682,பயத்தம்மாவு போட்டு தேச்சாவே இதை விட பெட்டரா இருக்கும்னு நினைக்கிறேன்,HUMAN
TAM_HUAI_TR_683,பயனிக்க உதவுகிறது,HUMAN
TAM_HUAI_TR_684,பயன்படுத்துவதில்லை.,HUMAN
TAM_HUAI_TR_685,பராமரிப்பு செலவு அதிகம்.,HUMAN
TAM_HUAI_TR_686,பல் சுத்தமாக உள்ளது,HUMAN
TAM_HUAI_TR_687,பல் பளிச்சிடுகிறது,HUMAN
TAM_HUAI_TR_688,பழுதடைந்தால் சரி செய்வது கடினம்,HUMAN
TAM_HUAI_TR_689,பள பள முகம் தரும்,HUMAN
TAM_HUAI_TR_690,பளபளப்பு தன்மை தரும்,HUMAN
TAM_HUAI_TR_691,பற்களின் உறுதி குளைகிறது,HUMAN
TAM_HUAI_TR_692,பற்களுக்கு தேய்மானம் ஏற்படும்,HUMAN
TAM_HUAI_TR_693,பற்களை சுகாதாரமாக வைத்திருக்க உதவும் ,HUMAN
TAM_HUAI_TR_694,பற்கள் சுத்தமாக உள்ளது,HUMAN
TAM_HUAI_TR_695,பற்கள் சுத்தமாகிறது ,HUMAN
TAM_HUAI_TR_696,பஜாஜ்  வண்டி நல்லா  இல்ல,HUMAN
TAM_HUAI_TR_697,பாடி ஸ்பிரே யூஸ் பண்ணதுல,HUMAN
TAM_HUAI_TR_698,பாடி ஸ்பிரே யூஸ் பண்ணவில்லை ,HUMAN
TAM_HUAI_TR_699,பாட்டு கேட்குறதுக்கு உதவுது. ,HUMAN
TAM_HUAI_TR_700,பாதங்களை பாதுகாக்கிறது,HUMAN
TAM_HUAI_TR_701,பாதுகாப்பது கடினம்,HUMAN
TAM_HUAI_TR_702,பாராகான் செப்பல்  குவாலிட்டிய இருக்கும்,HUMAN
TAM_HUAI_TR_703,பார்வைக்கும் பயன்பாட்டிற்கும் அருமையாக உள்ளது,HUMAN
TAM_HUAI_TR_704,பிக்கப் இருக்காது ,HUMAN
TAM_HUAI_TR_705,பிராண்டுகள் மிகவும் விலை உயர்ந்தவை மற்றும் ஆன்லைனில் வாங்க முடியாது,HUMAN
TAM_HUAI_TR_706,பிற எண்ணைகளை போல் அதிக மணம் கொண்டதாக இல்லை.,HUMAN
TAM_HUAI_TR_707,புத்துணர்ச்சி கிடைக்கிறது,HUMAN
TAM_HUAI_TR_708,பெருசா எந்த தொந்தரவும் கொடுக்கிறது இல்லை,HUMAN
TAM_HUAI_TR_709,பேசுவதற்கு உதவுகிறது,HUMAN
TAM_HUAI_TR_710,பேட்டரி கொஞ்சம் நிக்காது ,HUMAN
TAM_HUAI_TR_711,பேட்டரி ப்ராப்ளம் ,HUMAN
TAM_HUAI_TR_712,பேட்டரி லைப் குறைவு,HUMAN
TAM_HUAI_TR_713,பேட்டரி லைப் நன்றாக உள்ளது,HUMAN
TAM_HUAI_TR_714,பேரு தான் பெரிய பிராண்ட் ஆனா உள்ள ஒன்னும் இல்ல,HUMAN
TAM_HUAI_TR_715,பொலிவை தருகிறது.,HUMAN
TAM_HUAI_TR_716,போட்ட நாள் நல்லா இருக்கு,HUMAN
TAM_HUAI_TR_717,ப்ளூ டூத் இல்லை. அதனால எப்போவும் யூஸ் பண்ணிக்கலாம் ,HUMAN
TAM_HUAI_TR_718,மணி பார்க்க உதவும் ,HUMAN
TAM_HUAI_TR_719,மண்டைல தவிர சீப்பு தர பாத்ரூம்ல எல்லா இடத்திலும் முடி கொஞ்சம் முடி நரைகிறேன் என்று பார்த்தால் போச்சு,HUMAN
TAM_HUAI_TR_720,மத்தவங்க எல்லாம் விரித்துவிட்டு அலையறாங்க வங்களுக்கெல்லாம் கொட்ட மாட்டேங்குது,HUMAN
TAM_HUAI_TR_721,மயிலேஜ் தர பைக் ,HUMAN
TAM_HUAI_TR_722,மழையில் நனைவோம்,HUMAN
TAM_HUAI_TR_723,மற்றவர்களுக்கு தொல்லை கொடுக்கமால் இருக்கும்,HUMAN
TAM_HUAI_TR_724,மாடல் கைல அழகா இருந்துச்சு என் கைல அசிங்கமா இருக்கு,HUMAN
TAM_HUAI_TR_725,முகத்தின் சருமம் பலமிழக்கிறது,HUMAN
TAM_HUAI_TR_726,முகப்பொலிவு தரும்,HUMAN
TAM_HUAI_TR_727,முகம் பளிச்சென தோன்றுகிறது,HUMAN
TAM_HUAI_TR_728,முடி உதிர்தல் ,HUMAN
TAM_HUAI_TR_729,முடி வளர தான் தெரியல,HUMAN
TAM_HUAI_TR_730,முடியின் உறுதித் தன்மை இழக்கிறது,HUMAN
TAM_HUAI_TR_731,"முதல் அரை மணி நேரத்துக்கு அப்புறம், புத்துணர்ச்சி காணாம போயிருது. ",HUMAN
TAM_HUAI_TR_732,முதுகு வலி ஏற்படும்,HUMAN
TAM_HUAI_TR_733,மூகத்தில் சரும பிரச்சனை ஏற்படுகிறது,HUMAN
TAM_HUAI_TR_734,மூகம் தெளிவடைகிறது,HUMAN
TAM_HUAI_TR_735,மூஞ்சி மழை மழன்னு இருக்குது,HUMAN
TAM_HUAI_TR_736,மெல்ல தான் கொஞ்சம் ஓரமா இருக்குது,HUMAN
TAM_HUAI_TR_737,மெல்லிய மற்றும் குறைவான எடை ,HUMAN
TAM_HUAI_TR_738,மேம்படுத்தப்பட்ட மின்கலம் அவசியம் ,HUMAN
TAM_HUAI_TR_739,மைலேஜ் கம்மியா கொடுக்கும் ,HUMAN
TAM_HUAI_TR_740,மொபைல் பிராண்டில் பல பதிப்புகள் இருப்பதால் எந்த பாகத்தையும் மாற்றுவது கடினம்,HUMAN
TAM_HUAI_TR_741,யமஹா வண்டி நல்லா  இருக்கும்,HUMAN
TAM_HUAI_TR_742,யூஸ் பண்ண மாட்டேன் ,HUMAN
TAM_HUAI_TR_743,ரசாயனத்தால் ஆனது,HUMAN
TAM_HUAI_TR_744,ரெகுலரா மாத்திக்கிட்டே இருப்பேன் ஒரே டூத் பேஸ் தான் நான் யூஸ் பண்ண மாட்டேன் ,HUMAN
TAM_HUAI_TR_745,ரொம்ப காஸ்ட்லியா எல்லாம் செருப்புக்கு போடணும்னு அவசியம் இல்ல,HUMAN
TAM_HUAI_TR_746,ரொம்ப நாளா வாங்கணும்னு நினைச்சிருந்த மாடல் இது விலை ஜாஸ்தி தான் ஆனா எனக்கு ரொம்ப புடிச்சிருக்கு,HUMAN
TAM_HUAI_TR_747,ரொம்ப நாள் உழைக்கிறது இல்ல,HUMAN
TAM_HUAI_TR_748,ரொம்ப மட்டமான குவாலிட்டி,HUMAN
TAM_HUAI_TR_749,ரொம்ப விலை ஜாஸ்தி,HUMAN
TAM_HUAI_TR_750,ரொம்ப வேதா அச்சு வருது,HUMAN
TAM_HUAI_TR_751,"லெதர் ஹேண்ட் பேக் என்ன குறைந்தது 10,000 ஆகும்",HUMAN
TAM_HUAI_TR_752,லெனோவா லெப்டாப்    நல்லா இல்ல,HUMAN
TAM_HUAI_TR_753,லேக்மி லாக்மி தான்,HUMAN
TAM_HUAI_TR_754,லைட் கலர் அழுக்காயிடும்,HUMAN
TAM_HUAI_TR_755,வாசனை கிடைக்கிறது,HUMAN
TAM_HUAI_TR_756,வாசனை நன்றாக இருக்கிறது,HUMAN
TAM_HUAI_TR_757,வாசனை மற்றும் வேதியல் நிறமிகள் தேவையற்றது,HUMAN
TAM_HUAI_TR_758,வாட்ச் பிராண்டில் நிறங்கள் குறைவாக உள்ளன,HUMAN
TAM_HUAI_TR_759,வாட்ச் ரொம்ப அழகா இருக்கும் ஆனா அதுல ரெண்டு முள்ள தவிர வேற எந்த நம்பரும் இருக்காது,HUMAN
TAM_HUAI_TR_760,வாய் துர்நாற்றம் போகும்,HUMAN
TAM_HUAI_TR_761,வாய் தூர் நாற்றத்தை சுத்தம் செய்யும்,HUMAN
TAM_HUAI_TR_762,வி கே செப்பல்  நல்லா இல்ல,HUMAN
TAM_HUAI_TR_763,வியர்வை துளிகள் தூவாரத்தை அடைக்கும்,HUMAN
TAM_HUAI_TR_764,வியர்வை நாற்றம் தடுக்கும் ,HUMAN
TAM_HUAI_TR_765,வியாபார குறியீடுக்காக விலை நிர்ணயம் கூடாது ,HUMAN
TAM_HUAI_TR_766,விரல் பாதுகாப்பு ,HUMAN
TAM_HUAI_TR_767,விரைவில் சுடகிவிடும்.,HUMAN
TAM_HUAI_TR_768,விலை அதிகம்.,HUMAN
TAM_HUAI_TR_769,விலை மிக உயர்வு.,HUMAN
TAM_HUAI_TR_770,விலை ரொம்ப ஜாஸ்தியா இருக்கு இவ்ளோ காசு கொடுத்தா இதை வாங்குறது,HUMAN
TAM_HUAI_TR_771,வெடிப்பு எல்லாம் குறைஞ்ச மாதிரி தான் இருக்கு,HUMAN
TAM_HUAI_TR_772,வெயில் காலத்தில் நன்றாக இருக்கும் ,HUMAN
TAM_HUAI_TR_773,வேகம் குறைவு,HUMAN
TAM_HUAI_TR_774,வேதியியல் பொருட்கள்  அதிகம் உள்ளது,HUMAN
TAM_HUAI_TR_775,வேதியியல் பொருட்கள் அதிகம் இருப்பதால் முகம் இளமை இழப்பு ,HUMAN
TAM_HUAI_TR_776,வேப்ப எண்ணெய்க்கு உள்ள சக்தி இந்த மனக்குற தலை முடி எண்ணெய்க்கு இல்லை என நினைக்கிறேன்.,HUMAN
TAM_HUAI_TR_777,வேர்வைல கையெல்லாம் ஊற ஆரம்பிச்சிருச்சு,HUMAN
TAM_HUAI_TR_778,ஸ்கிரீன் ரொம்ப பெருசா இருக்கும் ஆனா ரொம்ப வெயிட்டான லேப்டாப்,HUMAN
TAM_HUAI_TR_779,ஸ்பார்  பார்ட்ஸ் ஈஸியா கிடைக்காது ,HUMAN
TAM_HUAI_TR_780,ஸ்பீடா இல்லை ,HUMAN
TAM_HUAI_TR_781,ஸ்பீடா போகணும்னு நினைச்சா கூட ஓட்டம் போகாது,HUMAN
TAM_HUAI_TR_782,ஹமாம் சோப் மாதிரி வேற எந்த சோப்பு எனக்கு செட் ஆகறது இல்ல,HUMAN
TAM_HUAI_TR_783,ஹேர் ஃபால் கம்மியா இருக்கும்.,HUMAN
TAM_HUAI_TR_784,ஒரே கோட்டிங் ல கொல கொலவெனு ஆயிடுது,HUMAN
TAM_HUAI_TR_785,இந்த பாலிஷ் ரொம்ப நாளைக்கு எல்லாம் வரமாட்டேங்குது,HUMAN
TAM_HUAI_TR_786,நிறைய கேடு இருக்கு,HUMAN
TAM_HUAI_TR_787,மருதாணி மாதிரி குளிர்ச்சி எல்லாம் கிடையாது,HUMAN
TAM_HUAI_TR_788,இதுக்கு என்னுடைய பேவரைட் சேட்,HUMAN
TAM_HUAI_TR_789,விலை தான் கொஞ்சம் ஜாஸ்தி பட் ஒரு தடவை வாங்குனா ஒரு சிக்ஸ் மன்த்ஸ் யூஸ் பண்ணலாம்,HUMAN
TAM_HUAI_TR_790,கைக்கு ஒரு கலர் காலுக்கு ஒரு கலர் நான் வாங்க முடியும் ரொம்ப கஷ்டம் இருக்கு இந்த கிரீசியா இருக்கு,HUMAN
TAM_HUAI_TR_791,இந்த ஷேர் எனக்கு ஒத்து வரல,HUMAN
TAM_HUAI_TR_792,மூஞ்சி பஞ்சுமிட்டாய் சாப்பிட்ட மாதிரி இருக்கு,HUMAN
TAM_HUAI_TR_793,ஹேர் கலரிங் எல்லாருக்கும் செட் ஆகாது,HUMAN
TAM_HUAI_TR_794,ஹேர் டை உடம்புக்கு ரொம்ப கெடுதல்,HUMAN
TAM_HUAI_TR_795,இது பேபி ப்ராடக்ட்பெரியவர்களும் யூஸ் பண்ணலாம்,HUMAN
TAM_HUAI_TR_796,ரொம்ப சேஃப் யூஸ் பண்ணிட்டு இருக்கேன்,HUMAN
TAM_HUAI_TR_797,காஸ்ட்லியா இருந்தாலும் பரவால்ல வாங்கிட்டு இருக்கேன்,HUMAN
TAM_HUAI_TR_798,கெமிக்கல்ஸ் கம்மி,HUMAN
TAM_HUAI_TR_799,இது பேரபன் ஃப்ரீசொன்னதுனால வாங்கிட்டு இருக்கேன்,HUMAN
TAM_HUAI_TR_800,இந்த ஷாம்பூ போட்டா முடி ரொம்ப சில்கியா இருக்கும்,HUMAN
TAM_HUAI_TR_801,முடி ரொம்ப சாஃப்டா இருக்கு கண்டிஷனர் எல்லாம் தேவை கிடையாது,HUMAN
TAM_HUAI_TR_802,முடி வறட்சியா ஆயிடுது,HUMAN
TAM_HUAI_TR_803,காலையில வாறிட்டு போனா அப்படியே செட் ஆயிடும்,HUMAN
TAM_HUAI_TR_804,இந்த லிப்ஸ்டிக் எனக்கு பேய் மாதிரி இருக்கு,HUMAN
TAM_HUAI_TR_805,இதே போட்டோ அழகா இருக்கு,HUMAN
TAM_HUAI_TR_806,சோப்பு வாசனை நல்லா இருக்கு,HUMAN
TAM_HUAI_TR_807,எண்ணெய்ன பிசுக்கு போகவே மாட்டேங்குது,HUMAN
TAM_HUAI_TR_808,தலை எப்பவுமே ஆயில் இருக்கு பிசுபிசுன்னு ஒட்டிக்கிட்டு இருக்கு,HUMAN
TAM_HUAI_TR_808,ഞാൻ കുറച്ച് കാലമായി മുച്ചട്ച്ചിൻ്റെ ഫേസ് വാഷ്  ഉഭയോഗിക്കുന്നുണ്ട്  നല്ല പ്രോഡക്റ്റ് ആണ്. ഞാൻ കുറെ കാലമായി മുച്ചട്ച്ചിൻ്റെ ഫേസ് വാഷ് ഉഭയോഗിക്കുന്നുണ്ട് നല്ല പ്രോഡക്റ്റ് ആണ്.,HUMAN
TAM_HUAI_TR_809,ഈ ഫേസ് വാഷ് തണുപ്പ് വെതറിലും ഉപയോഗിക്കാം ഈ ഫേസ് ബുക്ക് തണുപ്പ് വെതറിലും ഉപയോഗിക്കാം,HUMAN
TAM_HUAI_TR_810,അണ്ണാ എനിക്ക് 14 വയസ് ആയ തേയോളു എനിക്ക് സ്കിൻകെയർ  തുടങ്ങാൻ ഇത് സഹായിച്ചു  അണ്ണാ എനിക്ക് 14 വയസ് ആയ തേയോളു എനിക്ക് സ്കിൻകെയർ തുടങ്ങാൻ എന്നെ സഹായിച്ചു,HUMAN
TAM_HUAI_TR_811,ബ്രോ ഇതെല്ലം യൂസ്  ആക്കീട്ട് നൈറ്റ് പിന്നെ വേറെ ഫേസ് വാഷ് യൂസ് ചെയ്യാ ബ്രോ ഇതെല്ലം യൂസ് ആക്കീട്ട് . പിന്നെ വേറെ ഫേസ് വാഷ് യൂസ് ചെയ്യാ,HUMAN
TAM_HUAI_TR_812,ഇത് ഫേസ് വാഷ് ഡെയിലി ചെയ്താ സ്കിൻകെയറിന് നല്ലതാ ഇത് ഒരു വാഷ് ഡെയിലി ചെയ്താ സ്കിൻകെയറിന് നല്ലതാ,HUMAN
TAM_HUAI_TR_813,ഇതൊക്കെ തേച്ച് പിന്നെ നിർത്തിയാൽ പിന്നെ പ്രോബ്ലം ഉണ്ടാകാൻ ചാൻസിണ്ട്  ഇതൊക്കെ ##യൊക്കെ പിന്നെ നിർത്തിയാൽ പിന്നെ പ്രോബ്ലം ഉണ്ടാകാൻ ചാൻസിണ്ട്,HUMAN
TAM_HUAI_TR_814,ബ്രൊ ഞാൻ സ്കിൻ കെയർ ഇതുവരെ ചെയ്തിട്ടില്ല എൻറെ മുഖത്തിന് ഒരു കുഴപ്പവും ഇല്ല ഞാൻ ഇതു ഫോളോ ചെയ്തിട്ട് പ്രശ്നം ആയി   ബ്രൊ ഞാൻ സ്കിൻ കെയർ ഒന്നും ചെയ്തിട്ടില്ല എൻറെ മുഖത്തിന് ഒരു കുഴപ്പവും ഇല്ല ഞാൻ ഇതു ഫോളോ ചെയ്തിട്ട് പ്രശ്നം ആയി,HUMAN
TAM_HUAI_TR_815,മുച്ച്ടാഗ് പിന്നെ പ്രൊമോഷൻ അല്ലേ എല്ലാ യൂട്യൂബർസും  ഇതു പറയുന്നുണ്ട് അപ്പോൾ തന്നെ അറിയാം പ്രൊമോഷൻ ആണെന്ന് മുച്ച്ടാഗ് പിന്നെ പ്രൊമോഷൻ അല്ലേ എല്ലാ മാസവും ഇതു പറയുന്നുണ്ട് അപ്പോൾ തന്നെ അറിയാം പ്രൊമോഷൻ ആണെന്ന്,HUMAN
TAM_HUAI_TR_816,പ്രോഡക്റ്റ് കൊള്ളാം ഒരെണ്ണം വാങ്ങണം എന്ന് വിചാരിച്ചിട്ട് കുറച്ചായി ഇതിന്ന് പൈസ കിട്ടിട്ട് വേണം വാങ്ങാൻ പ്രോഡക്റ്റ് കൊള്ളാം ഒരെണ്ണം കിട്ടും എന്ന് വിചാരിച്ചിട്ട് കുറച്ചായി ഇതിന്ന് പൈസ കിട്ടിട്ട് വേണം വാങ്ങാൻ,HUMAN
TAM_HUAI_TR_817,ഈ ചുരിദാർ ഇട്ടിട്ട് നല്ല ഭംഗി ഉണ്ട്  ഈ ചുരിദാർ ഇട്ടിട്ട് വളരെ ഭംഗി ഉണ്ട്,HUMAN
TAM_HUAI_TR_818,ഈ മേക്കപ്പ് ബ്രഷ് ഓരോ സിംഗിൾ യൂസ് കഴിയുമ്പോഴും ക്ലീൻ ചെയ്യണം ഈ മേക്കപ്പ് ബ്രഷ് ഓരോ സിംഗിൾ യൂസ് കഴിയുമ്പോഴും നീക്കം ചെയ്യണം,HUMAN
TAM_HUAI_TR_819,കാജൽ റിമൂവറിന് ഈ പ്രോഡക്റ്റ് നല്ലതാണ് കാജൽ : ഈ പ്രോഡക്റ്റ് നല്ലതാണ്,HUMAN
TAM_HUAI_TR_820,വിഷ്കെയർ എനിക്ക് വർക്ക്  ആയില്ല. നിങ്ങൾക്കോ?  വിഷ്കെയർ എനിക്ക് മനസ്സിലാക്കാൻ ആയില്ല. നിങ്ങൾക്കോ?,HUMAN
TAM_HUAI_TR_821,ചേച്ചി ഐബ്രോ നന്നായി വരക്കാൻ ഈ പെൻസിൽ യൂസ് ആക്കാൻ പറ്റും ചേച്ചി ഐബ്രോ നന്നായി വരക്കാൻ ഈ പെൻസിൽ കൊണ്ട് ആക്കാൻ പറ്റും,HUMAN
TAM_HUAI_TR_822,ഫേസ് വിയർക്കാതിരിക്കാൻ എന്തേലും വഴി ഉണ്ടോ? ഈ ക്രീം ഇട്ടാൽ  കാര്യോം ഇല്ല. വിയർത്തു പോകും ഫേസ് വിയർക്കാതിരിക്കാൻ എന്തേലും വഴി . ഈ ക്രീം ഇട്ടാൽ കാര്യോം ഇല്ല. വിയർത്തു പോകും,HUMAN
TAM_HUAI_TR_823,വിഷ്കെയർ ഹെയർഗ്രോത്ത് സിറം പ്രീമെച്വർ ഗ്രെയിങ് ഉണ്ടാക്കും   വിഷ്കെയർ ഹെയർഗ്രോത്ത് സിറം പ്രീമെച്വർ വൈദ്യുതി ഉണ്ടാക്കും,HUMAN
TAM_HUAI_TR_824,വേറെ ഏതേലും സിറം യൂസ് ചെയ്യുണ്ടേൽ റെറ്റിനോൾ യൂസ് ചെയ്യുമ്പോ അത് സ്റ്റോപ്പ് ചെയ്യണം  വേറെ ഏതേലും സിറം ഇൻസ്റ്റാൾ ചെയ്യുണ്ടേൽ റെറ്റിനോൾ യൂസ് ചെയ്യുമ്പോ അത് സ്റ്റോപ്പ് ചെയ്യണം,HUMAN
TAM_HUAI_TR_825,എന്റെ പിഗ്മെന്റഡ് ലിപ്സ് ആണ്. ടിന്റഡ് ലിപ്ബാം യൂസ് ചെയ്താ ഒന്നുടെ പിഗ്മെന്റഡ് ആകും. കളർലെസ് യൂസ് ചെയ്യുന്നത് നല്ലത് ആയി തോന്നി  എന്റെ തീം ലിപ്സ് ആണ്. ടിന്റഡ് ലിപ്ബാം യൂസ് ചെയ്താ ഒന്നുടെ പിഗ്മെന്റഡ് ആകും. കളർലെസ് യൂസ് ചെയ്യുന്നത് നല്ലത് ആയി തോന്നി,HUMAN
TAM_HUAI_TR_826,വിഷ്‌കെയർ 100% വർക്കിങ് ആണ് എനിക്ക് ഹെവി ഹെയർ ഫാൾ ഉണ്ടായിരുന്ന് ഞാൻ അത് ഒറ്റ തവണ യൂസ് ആക്കി നല്ല പോലെ കുറഞ്ഞ് ഹെയർ ഫാൾ   വിഷ്‌കെയർ 100% വർക്കിങ് ആണ് എനിക്ക് ഹെവി ഹെയർ ഫാൾ ഉണ്ടായിരുന്ന് ഞാൻ അത് ഒറ്റ ##യ്ക്ക് യൂസ് ആക്കി നല്ല പോലെ കുറഞ്ഞ് ഹെയർ ഫാൾ,HUMAN
TAM_HUAI_TR_827,സെഫോറടെ ഫസ്റ്റ് ട്രൈ ചെയ്‌ത ലിപ്സ്റ്റിക്ക് ഇട്ടിട്ട് കൊള്ളാത്തപോലെ തോന്നി ഷേഡ്.   സെഫോറടെ ഫസ്റ്റ് ട്രൈ . ലിപ്സ്റ്റിക്ക് ഇട്ടിട്ട് കൊള്ളാത്തപോലെ തോന്നി ഷേഡ്.,HUMAN
TAM_HUAI_TR_828,നമുക്ക് ആവശ്യമായ സാധനങ്ങൾ അടിപൊളി നമുക്ക് കിട്ടുന്ന സാധനങ്ങൾ അടിപൊളി,HUMAN
TAM_HUAI_TR_829,അടിപൊളി എല്ലാം സൂപ്പർ ആണല്ലോ എല്ലാം തന്നെ അടുക്കളയിൽ ആവിശ്യം ഉള്ള സാധനങ്ങൾ അടിപൊളി എല്ലാം സൂപ്പർ ആണല്ലോ വർഗ്ഗം തന്നെ അടുക്കളയിൽ ആവിശ്യം ഉള്ള സാധനങ്ങൾ,HUMAN
TAM_HUAI_TR_830,കൊള്ളാല്ലോ കുറഞ്ഞ വിലയിൽ കൂടുതൽ സാധനങ്ങൾ കൊള്ളാല്ലോ കുറഞ്ഞ വില കൂടുതൽ സാധനങ്ങൾ,HUMAN
TAM_HUAI_TR_831,കൊള്ളാമല്ലോ പ്രോഡക്റ്റ് എല്ലാം വളരെ ഉപകാരപ്രദമായ പ്രൊഡക്ടുകൾ ആണല്ലോ കൊള്ളാമല്ലോ പ്രോഡക്റ്റ് . വളരെ ഉപകാരപ്രദമായ പ്രൊഡക്ടുകൾ ആണല്ലോ,HUMAN
TAM_HUAI_TR_832,"കത്തി നല്ല ഭംഗിയുണ്ട്, ഇല്ല പ്രൊഡക്ടും സൂപ്പർ ആയിട്ടുണ്ട് കത്തി ##ന് ഭംഗിയുണ്ട്, ഇല്ല പ്രൊഡക്ടും സൂപ്പർ ആയിട്ടുണ്ട്",HUMAN
TAM_HUAI_TR_833,മീശോ യിൽ നിന്ന് വാങ്ങിയ ഐറ്റംസ് അടിപൊളി മീശോ യിൽ നിന്ന് ഉണ്ടാകുന്ന ഐറ്റംസ് അടിപൊളി,HUMAN
TAM_HUAI_TR_834,മീഷോ യിൽ നിന്നു ആണ് വാങ്ങുന്ന എങ്കിൽ പോലും ഒർണമെന്റ്സ്  നല്ല രീതിയിൽ പാക്ക് ചെയ്തു ആണ് അയക്കുന്ന മീഷോ യിൽ നിന്നു ആണ് വാങ്ങുന്ന എങ്കിൽ പോലും ഒർണമെന്റ്സ് നല്ല രീതിയിൽ പാക്ക് ചെയ്ത് ആണ് അയക്കുന്ന,HUMAN
TAM_HUAI_TR_835,നിസ്സാര തുക അല്ലല്ലോ ഓര്ണമെന്റിന്. 100ഓ 200ഓ ആണെങ്കിൽ പോട്ടെന്ന് വെക്കാമായിരുന്നു. കസ്റ്റമേഴ്സ്ന്റെ പ്രാക്ക് കിട്ടിയ പൈസ കൊണ്ട് ഒന്നും ഒരു ഗുണവും കാണില്ല!!! നിസ്സാര തുക അല്ലല്ലോ ഓര്ണമെന്റിന്. 100ഓ 200ഓ ആണെങ്കിൽ പോട്ടെന്ന് വെക്കാമായിരുന്നു. കസ്റ്റമേഴ്സ്ന്റെ കൈയ്യിൽ കിട്ടിയ പൈസ കൊണ്ട് ഒന്നും ഒരു ഗുണവും കാണില്ല!!!,HUMAN
TAM_HUAI_TR_836,എന്തിന് വാങ്ങുന്നത് കടയിൽ നിന്നും വാങ്ങിയാപോരെ എന്തിന് വാങ്ങുന്നത് എവിടെ നിന്നും വാങ്ങിയാപോരെ,HUMAN
TAM_HUAI_TR_837,ഈ വൂഡൻ ലിഡ് ഉള്ളത് ഓയിൽ അപ്ലൈ ചെയ്‌താൽ പിന്നെ ഫങ്കസ് വരില്ല ഈ വൂഡൻ ലിഡ് ഉള്ളത് ഞാൻ അപ്ലൈ ചെയ്‌താൽ പിന്നെ ഫങ്കസ് വരില്ല,HUMAN
TAM_HUAI_TR_838,ലാവ ഇന്ത്യൻ കമ്പനി. എല്ലാരും വാങ്ങി വിജയിപ്പിക്കുക. ഇന്ത്യൻ കമ്പനികളും വളരട്ടെ. ലാവ ഇന്ത്യൻ കമ്പനി. എല്ലാരും വാങ്ങി വിജയിപ്പിക്കുക. മറ്റു കമ്പനികളും വളരട്ടെ.,HUMAN
TAM_HUAI_TR_839,സത്യംപറഞ്ഞാൽ  ബാക്കിൽ സ്‌ക്രീൻ ഉള്ളത്കൊണ്ട്  ആ സെൽഫി കേമറ അങ്ങ് വേണ്ടന്ന് വെക്കാരുന്നു അവന്മാർക്ക് ഡിസ്പ്ലേ ചുമ്മാ ജിൽ ജിൽ  എന്ന് ആയേനെ  സത്യംപറഞ്ഞാൽ ബാക്കിൽ സ്‌ക്രീൻ ഉള്ളത്കൊണ്ട് ആ സെൽഫി കേമറ അങ്ങ് അവിടെ വെക്കാരുന്നു അവന്മാർക്ക് ഡിസ്പ്ലേ ചുമ്മാ ജിൽ ജിൽ എന്ന് ആയേനെ,HUMAN
TAM_HUAI_TR_840,കണ്ട്രോൾ ബട്ടൺ സൂപ്പർ ഐഫോണിനേക്കാൾ ഒരുപാട് നല്ലത് കണ്ട്രോൾ ബട്ടൺ : ഐഫോണിനേക്കാൾ ഒരുപാട് നല്ലത്,HUMAN
TAM_HUAI_TR_841,ഈ ഫോൺ അത്യാവശ്യം അല്ല നല്ല രീതിയിൽ ഹ്യൂമൻ സബ്ജക്റ്റുകൾ ക്യാപ്‌ചർ ചെയ്യുന്നുണ്ട്. പ്രിൻ്റ് എടുത്തിട്ടും കൊള്ളാം.  ഈ ഫോൺ അത്യാവശ്യം അല്ല നല്ല രീതിയിൽ ഹ്യൂമൻ സബ്ജക്റ്റുകൾ വാഗ്ദാനം ചെയ്യുന്നുണ്ട്. പ്രിൻ്റ് എടുത്തിട്ടും കൊള്ളാം.,HUMAN
